trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
平日_16時45分_系統1621,17:07:00,17:07:00,326_04,20,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:08:00,17:08:00,328_04,21,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:09:00,17:09:00,330_04,22,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:11:00,17:11:00,332_04,23,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:13:00,17:13:00,334_04,24,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:14:00,17:14:00,336_04,25,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:15:00,17:15:00,338_04,26,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:17:00,17:17:00,340_04,27,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:17:00,17:17:00,342_04,28,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:18:00,17:18:00,343_04,29,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:20:00,17:20:00,344_04,30,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:20:00,17:20:00,552_04,31,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:21:00,17:21:00,348_04,32,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:22:00,17:22:00,350_04,33,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:23:00,17:23:00,351_04,34,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:26:00,17:26:00,353_04,35,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:27:00,17:27:00,352_04,36,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:28:00,17:28:00,1576_04,37,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:28:00,17:28:00,1578_04,38,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:29:00,17:29:00,1580_04,39,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:29:00,17:29:00,1582_04,40,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:30:00,17:30:00,1584_04,41,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:31:00,17:31:00,586_04,42,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:31:00,17:31:00,588_04,43,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:32:00,17:32:00,590_04,44,ネオ西９（中 ・下市 経由）,0,0
平日_16時45分_系統1621,17:34:00,17:34:00,2086_02,45,ネオ西９,0,0
平日_16時45分_系統1621,17:35:00,17:35:00,738_04,46,ネオ西９,0,0
平日_16時45分_系統1621,17:37:00,17:37:00,954_04,47,ネオ西９,0,0
平日_16時45分_系統1621,17:37:00,17:37:00,956_04,48,ネオ西９,0,0
平日_16時45分_系統1621,17:38:00,17:38:00,958_04,49,ネオ西９,0,0
平日_16時45分_系統1621,17:38:00,17:38:00,960_04,50,ネオ西９,0,0
平日_16時45分_系統1621,17:38:00,17:38:00,962_04,51,ネオ西９,0,0
平日_16時45分_系統1621,17:39:00,17:39:00,752_06,52,ネオ西９,0,0
平日_16時45分_系統1621,17:40:00,17:40:00,754_06,53,ネオ西９,0,0
平日_16時45分_系統1621,17:40:00,17:40:00,756_06,54,ネオ西９,0,0
平日_16時45分_系統1621,17:41:00,17:41:00,758_06,55,ネオ西９,0,0
平日_16時45分_系統1621,17:42:00,17:42:00,760_06,56,ネオ西９,0,0
平日_16時45分_系統1621,17:42:00,17:42:00,762_06,57,ネオ西９,0,0
平日_16時45分_系統1621,17:43:00,17:43:00,764_06,58,ネオ西９,0,0
平日_16時45分_系統1621,17:43:00,17:43:00,766_06,59,ネオ西９,0,0
平日_16時45分_系統1621,17:46:00,17:46:00,768_06,60,ネオ西９,0,0
平日_16時45分_系統1621,17:46:00,17:46:00,780_06,61,ネオ西９,0,0
平日_16時45分_系統1621,17:46:00,17:46:00,782_06,62,ネオ西９,0,0
平日_16時45分_系統1621,17:47:00,17:47:00,784_06,63,ネオ西９,0,0
平日_16時45分_系統1621,17:47:00,17:47:00,786_06,64,ネオ西９,0,0
平日_16時45分_系統1621,17:47:00,17:47:00,788_06,65,ネオ西９,0,0
平日_16時45分_系統1621,17:47:00,17:47:00,790_06,66,ネオ西９,0,0
平日_16時45分_系統1621,17:50:00,17:50:00,792_05,67,ネオ西９,1,0
平日_16時45分_系統8001,16:45:00,16:45:00,2_01,1,岡山後楽園(Korakuen)（県立美術館 経由）,0,1
平日_16時45分_系統8001,16:52:00,16:52:00,3002_01,2,岡山後楽園(Korakuen),0,0
平日_16時45分_系統8001,16:58:00,16:58:00,3001_01,3,岡山駅(Okayama sta.),0,0
平日_16時45分_系統8001,17:00:00,17:00:00,3002_01,4,岡山駅(Okayama sta.),0,0
平日_16時45分_系統8001,17:05:00,17:05:00,2_01,5,岡山駅(Okayama sta.),1,0
平日_16時50分_系統5142,16:50:00,16:50:00,249_05,1,表町BC（高島団地・岡山駅前 経由）,0,1
平日_16時50分_系統5142,16:50:00,16:50:00,664_05,2,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:50:00,16:50:00,662_05,3,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:51:00,16:51:00,660_05,4,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:51:00,16:51:00,658_05,5,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:52:00,16:52:00,652_05,6,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:52:00,16:52:00,650_05,7,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:53:00,16:53:00,648_05,8,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:53:00,16:53:00,646_05,9,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:54:00,16:54:00,644_05,10,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:54:00,16:54:00,642_05,11,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:56:00,16:56:00,640_05,12,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:57:00,16:57:00,638_05,13,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:57:00,16:57:00,636_05,14,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:58:00,16:58:00,634_05,15,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,16:59:00,16:59:00,632_05,16,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:00:00,17:00:00,630_05,17,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:00:00,17:00:00,628_05,18,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:01:00,17:01:00,626_05,19,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:02:00,17:02:00,624_05,20,表町BC（高島団地・岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:03:00,17:03:00,622_05,21,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:04:00,17:04:00,620_05,22,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:04:00,17:04:00,618_05,23,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:06:00,17:06:00,690_05,24,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:07:00,17:07:00,688_05,25,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:07:00,17:07:00,686_05,26,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:07:00,17:07:00,684_05,27,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:08:00,17:08:00,682_05,28,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:08:00,17:08:00,680_05,29,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:09:00,17:09:00,678_05,30,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:10:00,17:10:00,676_05,31,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:12:00,17:12:00,674_05,32,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:13:00,17:13:00,672_05,33,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:14:00,17:14:00,670_05,34,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:16:00,17:16:00,600_05,35,表町BC（岡山駅前 経由）,0,0
平日_16時50分_系統5142,17:19:00,17:19:00,516_05,36,表町BC,0,0
平日_16時50分_系統5142,17:21:00,17:21:00,514_05,37,表町BC,0,0
平日_16時50分_系統5142,17:23:00,17:23:00,4_01,38,表町BC,0,0
平日_16時50分_系統5142,17:24:00,17:24:00,5_01,39,表町BC,0,0
平日_16時50分_系統5142,17:25:00,17:25:00,6_06,40,表町BC,0,0
平日_16時50分_系統5142,17:26:00,17:26:00,8_06,41,表町BC,0,0
平日_16時50分_系統5142,17:27:00,17:27:00,10_01,42,表町BC,0,0
平日_16時50分_系統5142,17:28:00,17:28:00,12_01,43,表町BC,1,0
平日_16時50分_系統5141,16:50:00,16:50:00,12_03,1,東岡山（岡山駅 経由）,0,1
平日_16時50分_系統5141,16:50:00,16:50:00,10_03,2,東岡山（岡山駅 経由）,0,0
平日_16時50分_系統5141,16:51:00,16:51:00,8_01,3,東岡山（岡山駅 経由）,0,0
平日_16時50分_系統5141,16:51:00,16:51:00,6_01,4,東岡山（岡山駅 経由）,0,0
平日_16時50分_系統5141,16:52:00,16:52:00,7_03,5,東岡山（岡山駅 経由）,0,0
平日_16時50分_系統5141,16:54:00,16:54:00,306_03,6,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,16:57:00,16:57:00,2_01,7,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,16:58:00,16:58:00,4_01,8,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,16:59:00,16:59:00,3_03,9,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,16:59:00,16:59:00,9513_03,10,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:01:00,17:01:00,9512_03,11,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:04:00,17:04:00,600_03,12,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:06:00,17:06:00,670_03,13,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:07:00,17:07:00,672_03,14,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:08:00,17:08:00,674_03,15,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:09:00,17:09:00,676_03,16,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:10:00,17:10:00,678_03,17,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:10:00,17:10:00,680_03,18,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:11:00,17:11:00,682_03,19,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:12:00,17:12:00,684_03,20,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:12:00,17:12:00,686_03,21,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:13:00,17:13:00,688_03,22,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:16:00,17:16:00,690_03,23,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:18:00,17:18:00,618_03,24,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:19:00,17:19:00,620_03,25,東岡山（高島団地 経由）,0,0
平日_16時50分_系統5141,17:20:00,17:20:00,622_03,26,東岡山,0,0
平日_16時50分_系統5141,17:21:00,17:21:00,624_03,27,東岡山,0,0
平日_16時50分_系統5141,17:22:00,17:22:00,626_03,28,東岡山,0,0
平日_16時50分_系統5141,17:22:00,17:22:00,628_03,29,東岡山,0,0
平日_16時50分_系統5141,17:23:00,17:23:00,630_03,30,東岡山,0,0
平日_16時50分_系統5141,17:24:00,17:24:00,632_03,31,東岡山,0,0
平日_16時50分_系統5141,17:25:00,17:25:00,634_03,32,東岡山,0,0
平日_16時50分_系統5141,17:25:00,17:25:00,636_03,33,東岡山,0,0
平日_16時50分_系統5141,17:26:00,17:26:00,638_03,34,東岡山,0,0
平日_16時50分_系統5141,17:28:00,17:28:00,640_03,35,東岡山,0,0
平日_16時50分_系統5141,17:29:00,17:29:00,642_03,36,東岡山,0,0
平日_16時50分_系統5141,17:30:00,17:30:00,644_03,37,東岡山,0,0
平日_16時50分_系統5141,17:31:00,17:31:00,646_03,38,東岡山,0,0
平日_16時50分_系統5141,17:31:00,17:31:00,648_03,39,四御神車庫,0,0
平日_16時50分_系統5141,17:32:00,17:32:00,650_03,40,四御神車庫,0,0
平日_16時50分_系統5141,17:33:00,17:33:00,652_03,41,四御神車庫,0,0
平日_16時50分_系統5141,17:34:00,17:34:00,658_03,42,四御神車庫,0,0
平日_16時50分_系統5141,17:34:00,17:34:00,660_03,43,四御神車庫,0,0
平日_16時50分_系統5141,17:35:00,17:35:00,662_03,44,四御神車庫,0,0
平日_16時50分_系統5141,17:35:00,17:35:00,664_03,45,四御神車庫,0,0
平日_16時50分_系統5141,17:36:00,17:36:00,249_05,46,四御神車庫,1,0
平日_16時50分_系統1111,16:50:00,16:50:00,2_01,1,四御神（県庁前 経由）,0,1
平日_16時50分_系統1111,16:51:00,16:51:00,4_01,2,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,16:52:00,16:52:00,5_01,3,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,16:53:00,16:53:00,6_01,4,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,16:54:00,16:54:00,8_01,5,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,16:55:00,16:55:00,10_01,6,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,17:00:00,17:00:00,12_02,7,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,17:01:00,17:01:00,14_01,8,四御神（県庁前 経由）,0,0
平日_16時50分_系統1111,17:02:00,17:02:00,16_01,9,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:05:00,17:05:00,18_01,10,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:07:00,17:07:00,20_01,11,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:08:00,17:08:00,22_01,12,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:10:00,17:10:00,24_01,13,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:12:00,17:12:00,26_01,14,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:14:00,17:14:00,200_02,15,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:15:00,17:15:00,202_02,16,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:16:00,17:16:00,204_02,17,四御神（清水 経由）,0,0
平日_16時50分_系統1111,17:17:00,17:17:00,206_02,18,四御神,0,0
平日_16時50分_系統1111,17:19:00,17:19:00,208_02,19,四御神,0,0
平日_16時50分_系統1111,17:20:00,17:20:00,210_02,20,四御神,0,0
平日_16時50分_系統1111,17:22:00,17:22:00,212_02,21,四御神,0,0
平日_16時50分_系統1111,17:24:00,17:24:00,214_02,22,四御神,0,0
平日_16時50分_系統1111,17:25:00,17:25:00,216_02,23,四御神,0,0
平日_16時50分_系統1111,17:26:00,17:26:00,218_02,24,四御神,0,0
平日_16時50分_系統1111,17:26:00,17:26:00,220_02,25,四御神,0,0
平日_16時50分_系統1111,17:27:00,17:27:00,222_02,26,四御神,0,0
平日_16時50分_系統1111,17:28:00,17:28:00,224_02,27,四御神,0,0
平日_16時50分_系統1111,17:29:00,17:29:00,226_02,28,四御神,0,0
平日_16時50分_系統1111,17:30:00,17:30:00,228_02,29,四御神,0,0
平日_16時50分_系統1111,17:31:00,17:31:00,230_02,30,四御神,0,0
平日_16時50分_系統1111,17:31:00,17:31:00,232_02,31,四御神,0,0
平日_16時50分_系統1111,17:32:00,17:32:00,234_02,32,四御神,0,0
平日_16時50分_系統1111,17:33:00,17:33:00,236_02,33,四御神,0,0
平日_16時50分_系統1111,17:34:00,17:34:00,238_02,34,四御神,0,0
平日_16時50分_系統1111,17:34:00,17:34:00,240_02,35,四御神,0,0
平日_16時50分_系統1111,17:34:00,17:34:00,242_02,36,四御神車庫,0,0
平日_16時50分_系統1111,17:35:00,17:35:00,244_02,37,四御神車庫,0,0
平日_16時50分_系統1111,17:36:00,17:36:00,246_02,38,四御神車庫,0,0
平日_16時50分_系統1111,17:37:00,17:37:00,248_05,39,四御神車庫,1,0
平日_16時55分_系統1612,16:55:00,16:55:00,792_05,1,岡山駅前経由表町BC（新道河本 経由）,0,1
平日_16時55分_系統1612,16:55:00,16:55:00,790_05,2,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:55:00,16:55:00,788_05,3,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:55:00,16:55:00,786_05,4,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:56:00,16:56:00,784_05,5,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:56:00,16:56:00,782_05,6,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:56:00,16:56:00,780_05,7,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:57:00,16:57:00,768_05,8,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:58:00,16:58:00,766_05,9,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:58:00,16:58:00,764_05,10,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:59:00,16:59:00,762_05,11,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,16:59:00,16:59:00,760_05,12,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:00:00,17:00:00,758_05,13,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:00:00,17:00:00,756_05,14,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:00:00,17:00:00,754_05,15,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:01:00,17:01:00,752_05,16,岡山駅前経由表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:02:00,17:02:00,962_05,17,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:02:00,17:02:00,960_05,18,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:03:00,17:03:00,958_05,19,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:03:00,17:03:00,956_05,20,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:05:00,17:05:00,954_05,21,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:08:00,17:08:00,952_05,22,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:08:00,17:08:00,950_05,23,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:09:00,17:09:00,948_05,24,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:09:00,17:09:00,946_05,25,表町BC（新道河本 経由）,0,0
平日_16時55分_系統1612,17:12:00,17:12:00,353_05,26,表町BC,0,0
平日_16時55分_系統1612,17:13:00,17:13:00,351_05,27,表町BC,0,0
平日_16時55分_系統1612,17:13:00,17:13:00,350_05,28,表町BC,0,0
平日_16時55分_系統1612,17:14:00,17:14:00,348_05,29,表町BC,0,0
平日_16時55分_系統1612,17:14:00,17:14:00,552_05,30,表町BC,0,0
平日_16時55分_系統1612,17:15:00,17:15:00,344_05,31,表町BC,0,0
平日_16時55分_系統1612,17:15:00,17:15:00,343_05,32,表町BC,0,0
平日_16時55分_系統1612,17:16:00,17:16:00,342_05,33,表町BC,0,0
平日_16時55分_系統1612,17:18:00,17:18:00,340_05,34,表町BC,0,0
平日_16時55分_系統1612,17:19:00,17:19:00,338_05,35,表町BC,0,0
平日_16時55分_系統1612,17:21:00,17:21:00,336_05,36,表町BC,0,0
平日_16時55分_系統1612,17:22:00,17:22:00,334_05,37,表町BC,0,0
平日_16時55分_系統1612,17:24:00,17:24:00,332_05,38,表町BC,0,0
平日_16時55分_系統1612,17:26:00,17:26:00,330_05,39,表町BC,0,0
平日_16時55分_系統1612,17:27:00,17:27:00,328_05,40,表町BC,0,0
平日_16時55分_系統1612,17:29:00,17:29:00,326_05,41,表町BC,0,0
平日_16時55分_系統1612,17:30:00,17:30:00,324_05,42,表町BC,0,0
平日_16時55分_系統1612,17:31:00,17:31:00,322_05,43,表町BC,0,0
平日_16時55分_系統1612,17:32:00,17:32:00,320_05,44,表町BC,0,0
平日_16時55分_系統1612,17:32:00,17:32:00,319_05,45,表町BC,0,0
平日_16時55分_系統1612,17:34:00,17:34:00,318_05,46,表町BC,0,0
平日_16時55分_系統1612,17:34:00,17:34:00,316_05,47,表町BC,0,0
平日_16時55分_系統1612,17:36:00,17:36:00,314_05,48,表町BC,0,0
平日_16時55分_系統1612,17:38:00,17:38:00,312_05,49,表町BC,0,0
平日_16時55分_系統1612,17:41:00,17:41:00,516_05,50,表町BC,0,0
平日_16時55分_系統1612,17:43:00,17:43:00,514_05,51,表町BC,0,0
平日_16時55分_系統1612,17:45:00,17:45:00,4_01,52,表町BC,0,0
平日_16時55分_系統1612,17:46:00,17:46:00,5_01,53,表町BC,0,0
平日_16時55分_系統1612,17:47:00,17:47:00,6_06,54,表町BC,0,0
平日_16時55分_系統1612,17:48:00,17:48:00,8_06,55,表町BC,0,0
平日_16時55分_系統1612,17:50:00,17:50:00,10_01,56,表町BC,0,0
平日_16時55分_系統1612,17:52:00,17:52:00,12_01,57,表町BC,1,0
平日_16時57分_系統3110,16:57:00,16:57:00,196_05,1,表町BC,0,1
平日_16時57分_系統3110,16:57:00,16:57:00,194_05,2,表町BC,0,0
平日_16時57分_系統3110,16:58:00,16:58:00,192_05,3,表町BC,0,0
平日_16時57分_系統3110,16:59:00,16:59:00,48_05,4,表町BC,0,0
平日_16時57分_系統3110,17:01:00,17:01:00,46_05,5,表町BC,0,0
平日_16時57分_系統3110,17:01:00,17:01:00,44_05,6,表町BC,0,0
平日_16時57分_系統3110,17:02:00,17:02:00,42_05,7,表町BC,0,0
平日_16時57分_系統3110,17:03:00,17:03:00,40_05,8,表町BC,0,0
平日_16時57分_系統3110,17:04:00,17:04:00,38_05,9,表町BC,0,0
平日_16時57分_系統3110,17:04:00,17:04:00,36_05,10,表町BC,0,0
平日_16時57分_系統3110,17:05:00,17:05:00,34_05,11,表町BC,0,0
平日_16時57分_系統3110,17:06:00,17:06:00,32_05,12,表町BC,0,0
平日_16時57分_系統3110,17:06:00,17:06:00,30_05,13,表町BC,0,0
平日_16時57分_系統3110,17:09:00,17:09:00,28_05,14,表町BC,0,0
平日_16時57分_系統3110,17:09:00,17:09:00,26_05,15,表町BC,0,0
平日_16時57分_系統3110,17:10:00,17:10:00,24_05,16,表町BC,0,0
平日_16時57分_系統3110,17:11:00,17:11:00,22_05,17,表町BC,0,0
平日_16時57分_系統3110,17:11:00,17:11:00,20_05,18,表町BC,0,0
平日_16時57分_系統3110,17:14:00,17:14:00,18_05,19,表町BC,0,0
平日_16時57分_系統3110,17:16:00,17:16:00,16_05,20,表町BC,0,0
平日_16時57分_系統3110,17:17:00,17:17:00,15_05,21,表町BC,0,0
平日_16時57分_系統3110,17:22:00,17:22:00,12_01,22,表町BC,1,0
平日_17時00分_系統1112,17:00:00,17:00:00,248_05,1,表町BC経由岡山駅（清水 経由）,0,1
平日_17時00分_系統1112,17:00:00,17:00:00,246_05,2,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:00:00,17:00:00,244_05,3,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:01:00,17:01:00,242_05,4,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:01:00,17:01:00,240_02,5,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:02:00,17:02:00,238_05,6,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:02:00,17:02:00,236_05,7,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:02:00,17:02:00,234_05,8,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:03:00,17:03:00,232_05,9,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:03:00,17:03:00,230_02,10,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:04:00,17:04:00,228_05,11,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:05:00,17:05:00,226_02,12,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:05:00,17:05:00,224_02,13,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:06:00,17:06:00,222_02,14,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:06:00,17:06:00,220_02,15,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:07:00,17:07:00,218_05,16,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:07:00,17:07:00,216_05,17,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:08:00,17:08:00,214_05,18,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:09:00,17:09:00,212_05,19,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:10:00,17:10:00,210_05,20,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:10:00,17:10:00,208_05,21,表町BC経由岡山駅（清水 経由）,0,0
平日_17時00分_系統1112,17:12:00,17:12:00,206_05,22,表町BC経由岡山駅（県庁前 経由）,0,0
平日_17時00分_系統1112,17:13:00,17:13:00,204_05,23,表町BC経由岡山駅（県庁前 経由）,0,0
平日_17時00分_系統1112,17:13:00,17:13:00,202_05,24,表町BC経由岡山駅（県庁前 経由）,0,0
平日_17時00分_系統1112,17:14:00,17:14:00,200_05,25,表町BC経由岡山駅（県庁前 経由）,0,0
平日_17時00分_系統1112,17:17:00,17:17:00,26_05,26,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:18:00,17:18:00,24_05,27,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:19:00,17:19:00,22_05,28,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:21:00,17:21:00,20_05,29,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:22:00,17:22:00,18_05,30,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:25:00,17:25:00,16_05,31,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:26:00,17:26:00,15_05,32,表町ＢＣ経由岡山駅,0,0
平日_17時00分_系統1112,17:28:00,17:28:00,12_05,33,岡山駅,0,0
平日_17時00分_系統1112,17:28:00,17:28:00,10_03,34,岡山駅,0,0
平日_17時00分_系統1112,17:29:00,17:29:00,8_05,35,岡山駅,0,0
平日_17時00分_系統1112,17:29:00,17:29:00,6_05,36,岡山駅,0,0
平日_17時00分_系統1112,17:30:00,17:30:00,7_03,37,岡山駅,0,0
