"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"20100_2013_1","2_221_20190401","221_2112712_20190401","岡山駅",,,,"2_2013_1",,,"2"
"20100_2013_1","2_220_20190401","220_1111112_20190401","岡山駅",,,,"2_2013_1",,,"2"
"20100_2013_1","2_221_20190401","221_2100512_20190401","岡山駅",,,,"2_2013_1",,,"2"
"20100_2014_1","2_221_20190401","221_2102312_20190401","岡山駅",,,,"2_2014_1",,,"2"
"20100_2014_1","2_220_20190401","220_1110512_20190401","岡山駅",,,,"2_2014_1",,,"2"
"20100_2016_1","2_220_20190401","220_1104431_20190401","岡山駅",,,,"2_2016_1",,,"2"
"20100_2018_1","2_220_20190401","220_1103822_20190401","岡山駅",,,,"2_2018_1",,,"2"
"20200_2021_1","2_220_20190401","220_1101614_20190401","西小学校前",,,,"2_2021_1",,,"2"
"20300_2031_1","2_221_20190401","221_2105915_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_221_20190401","221_2105913_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_220_20190401","220_1113215_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_220_20190401","220_1113213_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_220_20190401","220_1112114_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_221_20190401","221_2110213_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_221_20190401","221_2113622_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_221_20190401","221_2100416_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_221_20190401","221_2111814_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2031_1","2_220_20190401","220_1104413_20190401","天満屋",,,,"2_2031_1",,,"2"
"20300_2032_1","2_221_20190401","221_2111812_20190401","天満屋",,,,"2_2032_1",,,"2"
"20300_2033_1","2_221_20190401","221_2112312_20190401","岡電高屋",,,,"2_2033_1",,,"2"
"20300_2033_1","2_220_20190401","220_1111812_20190401","岡電高屋",,,,"2_2033_1",,,"2"
"20300_2034_1","2_221_20190401","221_2101215_20190401","天満屋",,,,"2_2034_1",,,"2"
"20300_2034_1","2_221_20190401","221_2111012_20190401","天満屋",,,,"2_2034_1",,,"2"
"20300_2035_1","2_220_20190401","220_1113612_20190401","岡電高屋",,,,"2_2035_1",,,"2"
"20300_2036_1","2_220_20190401","220_1100812_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_221_20190401","221_2111712_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_220_20190401","220_1112912_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_221_20190401","221_2110812_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_220_20190401","220_1112212_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_220_20190401","220_1112612_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_220_20190401","220_1100412_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2036_1","2_220_20190401","220_1111712_20190401","岡電高屋",,,,"2_2036_1",,,"2"
"20300_2037_1","2_220_20190401","220_1104614_20190401","天満屋",,,,"2_2037_1",,,"2"
"20300_2037_1","3_224_20190401","224_1300414_20190401","天満屋",,,,"2_2037_1",,,"3"
"20300_2060_1","2_220_20190401","220_1112524_20190401","ひらた旭川荘",,,,"2_2060_1",,,"2"
"20300_2060_1","2_221_20190401","221_2110124_20190401","ひらた旭川荘",,,,"2_2060_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113234_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111134_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1100232_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1110522_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111417_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2113652_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1112633_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113525_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2112042_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113742_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2110215_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2111022_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2110722_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1110524_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1104732_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1110225_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1110722_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111043_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1112832_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1112834_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1110223_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113232_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2110712_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1104734_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113523_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111045_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1112233_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113123_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111622_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1113023_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2100422_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2112816_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2100722_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111624_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1112132_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1111132_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_221_20190401","221_2114832_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2131_1","2_220_20190401","220_1110713_20190401","天満屋",,,,"2_2131_1",,,"2"
"20300_2133_1","2_221_20190401","221_2110123_20190401","岡電高屋",,,,"2_2133_1",,,"2"
"20300_2133_1","2_220_20190401","220_1112523_20190401","岡電高屋",,,,"2_2133_1",,,"2"
"20300_2133_1","2_220_20190401","220_1113125_20190401","岡電高屋",,,,"2_2133_1",,,"2"
"20300_2133_1","2_221_20190401","221_2110724_20190401","岡電高屋",,,,"2_2133_1",,,"2"
"20300_2135_1","2_221_20190401","221_2112523_20190401","岡電高屋",,,,"2_2135_1",,,"2"
"20300_2135_1","2_220_20190401","220_1110123_20190401","岡電高屋",,,,"2_2135_1",,,"2"
"20300_2137_1","2_221_20190401","221_2110424_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2105924_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2101124_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2100824_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2112035_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2112514_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2111434_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2110534_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2137_1","2_221_20190401","221_2112235_20190401","天満屋",,,,"2_2137_1",,,"2"
"20300_2139_1","2_221_20190401","221_2112033_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2110532_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2112233_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2105922_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2111432_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2112512_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2100822_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2110422_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20300_2139_1","2_221_20190401","221_2101122_20190401","岡山駅",,,,"2_2139_1",,,"2"
"20400_2041_1","2_220_20190401","220_1104415_20190401","北長瀬駅前",,,,"2_2041_1",,,"2"
"20400_2041_1","2_220_20190401","220_1111413_20190401","北長瀬駅前",,,,"2_2041_1",,,"2"
"20400_2041_1","2_220_20190401","220_1110916_20190401","北長瀬駅前",,,,"2_2041_1",,,"2"
"20400_2041_1","2_221_20190401","221_2112812_20190401","北長瀬駅前",,,,"2_2041_1",,,"2"
"20400_2042_1","2_220_20190401","220_1112814_20190401","天満屋",,,,"2_2042_1",,,"2"
"20400_2042_1","2_220_20190401","220_1111415_20190401","天満屋",,,,"2_2042_1",,,"2"
"20400_2042_1","2_221_20190401","221_2100414_20190401","天満屋",,,,"2_2042_1",,,"2"
"20400_2042_1","2_221_20190401","221_2110514_20190401","天満屋",,,,"2_2042_1",,,"2"
"20400_2042_1","2_220_20190401","220_1101618_20190401","天満屋",,,,"2_2042_1",,,"2"
"20400_2044_1","2_220_20190401","220_1110914_20190401","県庁前",,,,"2_2044_1",,,"2"
"20400_2045_1","2_221_20190401","221_2100412_20190401","北長瀬駅前",,,,"2_2045_1",,,"2"
"20400_2045_1","2_220_20190401","220_1110912_20190401","北長瀬駅前",,,,"2_2045_1",,,"2"
"20400_2046_1","2_220_20190401","220_1100348_20190401","大元駅法務局入口",,,,"2_2046_1",,,"2"
"20400_2046_1","2_220_20190401","220_1111639_20190401","大元駅法務局入口",,,,"2_2046_1",,,"2"
"20400_2046_1","2_220_20190401","220_1110726_20190401","大元駅法務局入口",,,,"2_2046_1",,,"2"
"20400_2046_1","2_221_20190401","221_2110437_20190401","大元駅法務局入口",,,,"2_2046_1",,,"2"
"20400_2046_1","2_221_20190401","221_2111046_20190401","大元駅法務局入口",,,,"2_2046_1",,,"2"
"20400_2046_1","2_221_20190401","221_2100726_20190401","大元駅法務局入口",,,,"2_2046_1",,,"2"
"20400_2141_1","2_221_20190401","221_2113632_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1110724_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1104727_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1102023_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1113433_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1100522_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2110223_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1113733_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2102033_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2101723_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2112023_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1100342_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2111044_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2110516_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1101314_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2101743_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2100724_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1100346_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2105513_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2111733_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1111633_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1101733_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1111637_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_220_20190401","220_1113722_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2111633_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2141_1","2_221_20190401","221_2110435_20190401","北長瀬駅前",,,,"2_2141_1",,,"2"
"20400_2142_1","2_221_20190401","221_2111635_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2111735_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2101725_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1100524_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1102025_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2105515_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2101745_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1101735_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1113724_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1110918_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1113435_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2110518_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2113634_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2112814_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1101316_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1104729_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1113735_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1100344_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1111635_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2102035_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2112025_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_221_20190401","221_2110225_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2142_1","2_220_20190401","220_1104417_20190401","天満屋",,,,"2_2142_1",,,"2"
"20400_2145_1","2_221_20190401","221_2110512_20190401","北長瀬駅前",,,,"2_2145_1",,,"2"
"20400_2145_1","2_220_20190401","220_1112812_20190401","北長瀬駅前",,,,"2_2145_1",,,"2"
"20400_2147_1","2_220_20190401","220_1101616_20190401","北長瀬駅前",,,,"2_2147_1",,,"2"
"21100_2113_1","2_220_20190401","220_11146110_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21146210_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_11146210_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21146110_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114626_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114726_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114816_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114612_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114716_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114726_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114616_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114712_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_11147210_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21147118_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114716_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114616_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114826_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114722_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114712_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21147110_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_11146214_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114622_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21146218_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_11147110_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114612_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21147210_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114626_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21146114_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114722_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21147114_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_11147114_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_220_20190401","220_1114622_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21146214_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_2114822_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2113_1","2_221_20190401","221_21148110_20190401","蓬莱橋・夢二郷土美術館前（構内） ",,,,"2_2113_1",,,"2"
"21100_2114_1","2_220_20190401","220_11147212_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21147116_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11147112_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114618_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21146212_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11146216_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11146212_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114714_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114614_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114628_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21148212_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114724_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11147216_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114718_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114818_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21146116_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21147212_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11146218_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114718_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114628_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114828_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21146216_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21146112_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21147120_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21148210_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21146220_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114614_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11147116_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114624_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114728_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21147112_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114824_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114624_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114728_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21147214_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114724_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_2114714_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_221_20190401","221_21147216_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_1114618_20190401","岡山駅",,,,"2_2114_1",,,"2"
"21100_2114_1","2_220_20190401","220_11147214_20190401","岡山駅",,,,"2_2114_1",,,"2"
"30000_3002_1","3_224_20190401","224_1303811_20190401","岡山駅",,,,"2_3002_1",,,"3"
"30000_3051_1","3_224_20190401","224_1304334_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2301624_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1303238_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1301927_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1300416_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1300125_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1303124_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2301047_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1301122_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1301717_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2302324_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1300117_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1300524_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2302644_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2301724_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2301018_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2300545_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2300944_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2301127_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1301136_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_225_20190401","225_2301924_20190401","本村",,,,"2_3051_1",,,"3"
"30000_3051_1","3_224_20190401","224_1300536_20190401","本村",,,,"2_3051_1",,,"3"
