stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
790_05,,桜が丘西９丁目西,,34.777751,134.027391238095,790_05,,0
790_06,,桜が丘西９丁目西,,34.778013,134.028445285714,790_06,,0
792_05,,桜が丘運動公園口,,34.7773193333333,134.026143190477,792_05,,0
792_09,,桜が丘運動公園口,,34.7773762151704,134.026609440422,792_09,,0
800_04,,上市,,34.757178,134.014564714286,800_04,,0
800_05,,上市,,34.757028,134.014627714286,800_05,,0
802_04,,正崎下,,34.76065,134.013854857143,802_04,,0
802_05,,正崎下,,34.760745,134.013908,802_05,,0
804_04,,正崎,,34.765677,134.013052714286,804_04,,0
804_05,,正崎,,34.765653,134.013078,804_05,,0
806_04,,五日市下,,34.771088,134.012410285714,806_04,,0
806_05,,五日市下,,34.7694,134.01275,806_05,,0
808_04,,五日市上,,34.773514,134.012037571429,808_04,,0
808_05,,五日市上,,34.772969,134.012171,808_05,,0
810_04,,農業試験場口,,34.778058,134.011248571429,810_04,,0
810_05,,農業試験場口,,34.778345,134.011201,810_05,,0
812_04,,東窪田,,34.781917,134.010445714286,812_04,,0
812_05,,東窪田,,34.782058,134.010447571429,812_05,,0
814_04,,窪田,,34.783982,134.009984571429,814_04,,0
814_05,,窪田,,34.783983,134.010026285714,814_05,,0
816_04,,窪田上,,34.787818,134.009414714286,816_04,,0
818_04,,町苅田下,,34.789566,134.009373,818_04,,0
818_05,,町苅田下,,34.789115,134.009401,818_05,,0
820_04,,町苅田,,34.793436,134.006899,820_04,,0
820_05,,町苅田,,34.793307,134.006987,820_05,,0
822_04,,赤坂支所前,,34.798346,134.009251,822_04,,0
822_05,,赤坂支所前,,34.797754,134.008682285714,822_05,,0
824_04,,赤坂中学校前,,34.799694,134.010839,824_04,,0
824_05,,赤坂中学校前,,34.799404,134.010568,824_05,,0
826_04,,軽部住宅前,,34.801751,134.012926,826_04,,0
826_05,,軽部住宅前,,34.801291,134.012733,826_05,,0
828_04,,軽部下,,34.803896,134.014666,828_04,,0
828_05,,軽部下,,34.803842,134.014689857143,828_05,,0
830_04,,軽部上,,34.808402,134.013183,830_04,,0
830_05,,軽部上,,34.807999,134.01381,830_05,,0
832_04,,多賀下,,34.818938,134.014291857143,832_04,,0
832_05,,多賀下,,34.819289,134.014255714286,832_05,,0
834_04,,多賀上,,34.822964,134.011941714286,834_04,,0
834_05,,多賀上,,34.822436,134.012395,834_05,,0
836_04,,出屋,,34.8296176666667,134.012985142857,836_04,,0
836_05,,出屋,,34.829321,134.013143857143,836_05,,0
838_04,,出屋上,,34.8331336666667,134.011957714286,838_04,,0
838_05,,出屋上,,34.832805,134.012092,838_05,,0
840_04,,坂辺,,34.837637,134.011378047619,840_04,,0
840_05,,坂辺,,34.836701,134.011826,840_05,,0
842_04,,坂辺上,,34.841211,134.010124285714,842_04,,0
842_05,,坂辺上,,34.841353,134.010109,842_05,,0
844_04,,合田下,,34.8458666666667,134.006109761905,844_04,,0
844_05,,合田下,,34.846301,134.006038571429,844_05,,0
846_04,,合田,,34.852016,134.008423,846_04,,0
846_05,,合田,,34.852243,134.00864,846_05,,0
848_04,,合田上,,34.86275,134.008598285714,848_04,,0
848_05,,合田上,,34.862789,134.008703,848_05,,0
850_04,,仁堀下,,34.866157,134.008816,850_04,,0
850_05,,仁堀下,,34.865545,134.009143285714,850_05,,0
852_04,,仁堀,,34.87296,134.012711285714,852_04,,0
852_05,,仁堀,,34.873407,134.013058428571,852_05,,0
854_04,,仁堀局前,,34.877745,134.017609,854_04,,0
854_05,,仁堀局前,,34.877725,134.017564857143,854_05,,0
856_04,,仁堀上,,34.878548,134.020816285714,856_04,,0
856_05,,仁堀上,,34.878498,134.020508,856_05,,0
858_04,,菊ケ峠,,34.881474,134.029727,858_04,,0
858_05,,菊ケ峠,,34.881431,134.029903571429,858_05,,0
860_04,,塩木上,,34.88311,134.036139571429,860_04,,0
860_05,,塩木上,,34.883065,134.036077,860_05,,0
862_04,,塩木中,,34.883356,134.042674428571,862_04,,0
862_05,,塩木中,,34.882737,134.041194428571,862_05,,0
864_04,,塩木下,,34.884886,134.047604857143,864_04,,0
864_05,,塩木下,,34.884662,134.046914285714,864_05,,0
866_04,,湯免温泉,,34.887485,134.057402,866_04,,0
866_05,,湯免温泉,,34.887512,134.057904428571,866_05,,0
868_04,,佐伯北,,34.89094,134.064492857143,868_04,,0
868_05,,佐伯北,,34.89073,134.064287,868_05,,0
870_04,,吉井総合センター,,34.892973,134.070003,870_04,,0
870_05,,吉井総合センター,,34.89284,134.069426,870_05,,0
872_04,,高田,,34.894297,134.07278,872_04,,0
872_05,,高田,,34.89429,134.07289,872_05,,0
874_04,,稲蒔,,34.896755,134.082297142857,874_04,,0
874_05,,稲蒔,,34.896796,134.082647,874_05,,0
876_04,,福田住宅前,,34.903525,134.08379,876_04,,0
876_05,,福田住宅前,,34.904711,134.084227,876_05,,0
878_04,,福田,,34.908622,134.087097428571,878_04,,0
878_05,,福田,,34.908371,134.086997285714,878_05,,0
880_04,,山方口,,34.912593,134.090251428571,880_04,,0
880_05,,山方口,,34.912217,134.089991,880_05,,0
882_04,,吉井中学校前,,34.917316,134.092998,882_04,,0
882_05,,吉井中学校前,,34.91715,134.092981428571,882_05,,0
884_04,,周匝,,34.91884,134.093807,884_04,,0
884_05,,周匝,,34.918515,134.093692,884_05,,0
886_04,,周匝上,,34.921141,134.096396,886_04,,0
886_05,,周匝上,,34.920624,134.095661,886_05,,0
888_04,,落合,,34.923673,134.102605428571,888_04,,0
888_05,,落合,,34.923734,134.102803,888_05,,0
890_04,,高下,,34.926602,134.107669857143,890_04,,0
890_05,,高下,,34.926537,134.107607,890_05,,0
892_04,,奥,,34.927274,134.111501714286,892_04,,0
892_05,,奥,,34.927207,134.111395,892_05,,0
894_04,,奥上,,34.928141,134.112988,894_04,,0
894_05,,奥上,,34.928167,134.113127,894_05,,0
896_04,,天神,,34.9307706666667,134.118735666667,896_04,,0
896_05,,天神,,34.930516,134.11835,896_05,,0
898_04,,王子橋,,34.9328403333333,134.122198714286,898_04,,0
898_05,,王子橋,,34.933088,134.122299,898_05,,0
900_04,,福本下,,34.935433,134.122284,900_04,,0
900_05,,福本下,,34.935996,134.12248,900_05,,0
902_04,,福本,,34.938055,134.123150285714,902_04,,0
902_05,,福本,,34.937721,134.123079,902_05,,0
904_04,,小原,,34.9411,134.125336571429,904_04,,0
904_05,,小原,,34.941144,134.125573,904_05,,0
906_04,,椿谷,,34.943889,134.135396,906_04,,0
906_05,,椿谷,,34.944122,134.135803,906_05,,0
908_04,,尾谷,,34.948404,134.135928714286,908_04,,0
908_05,,尾谷,,34.948239,134.135977,908_05,,0
910_04,,尾原,,34.955148,134.132863,910_04,,0
910_05,,尾原,,34.95513,134.133091,910_05,,0
912_04,,尾原上,,34.957957,134.129384,912_04,,0
912_05,,尾原上,,34.957788,134.129526,912_05,,0
914_04,,樫村,,34.965589,134.134070285714,914_04,,0
914_05,,樫村,,34.965638,134.134205142857,914_05,,0
916_04,,下倉敷,,34.975411,134.126320857143,916_04,,0
916_05,,下倉敷,,34.975581,134.125903,916_05,,0
918_04,,畑沖下,,34.982932,134.127287,918_04,,0
918_05,,畑沖下,,34.983565,134.127663,918_05,,0
920_04,,畑沖,,34.98594,134.128566,920_04,,0
920_05,,畑沖,,34.985991,134.128684,920_05,,0
922_04,,鷺湯橋,,34.991199,134.133826,922_04,,0
922_05,,鷺湯橋,,34.991144,134.133472,922_05,,0
924_04,,湯郷温泉下,,34.991385,134.134943142857,924_04,,0
924_05,,湯郷温泉下,,34.991244,134.134862,924_05,,0
926_04,,湯郷温泉上,,34.993651,134.139602,926_04,,0
926_05,,湯郷温泉上,,34.993439,134.139519,926_05,,0
928_04,,美作第一小学校前,,34.997022,134.141632,928_04,,0
928_05,,美作第一小学校前,,34.997219,134.141866,928_05,,0
930_04,,林野バスセンター,,35.002824,134.143915571429,930_04,,0
930_05,,林野バスセンター,,35.00271,134.143933,930_05,,0
932_04,,本町,,35.002901,134.146109142857,932_04,,0
932_05,,本町,,35.003716,134.146663714286,932_05,,0
934_04,,栄町,,35.008578,134.149364285714,934_04,,0
934_05,,栄町,,35.008564,134.149397428571,934_05,,0
936_05,,林野駅前,,35.012542,134.150721857143,936_05,,0
936_09,,林野駅前,,35.0125776046498,134.150834083557,936_09,,0
946_04,,新道立川口,,34.741975,134.015649,946_04,,0
946_05,,新道立川口,,34.741382,134.015439,946_05,,0
948_04,,新道河本西,,34.744925,134.016672428571,948_04,,0
948_05,,新道河本西,,34.743999,134.016559,948_05,,0
950_04,,新道河本,,34.74665,134.017172571429,950_04,,0
950_05,,新道河本,,34.746135,134.01718,950_05,,0
952_04,,新道山陽マルナカ前,,34.749265,134.01794,952_04,,0
952_05,,新道山陽マルナカ前,,34.74855,134.017834857143,952_05,,0
954_04,,新道赤磐市役所入口,,34.753525,134.021512,954_04,,0
954_05,,新道赤磐市役所入口,,34.753392,134.021662,954_05,,0
956_04,,新道高屋,,34.756636,134.024493,956_04,,0
956_05,,新道高屋,,34.757423,134.02541,956_05,,0
958_04,,新道高屋上,,34.758052,134.025801,958_04,,0
958_05,,新道高屋上,,34.757416,134.025405,958_05,,0
960_04,,新道沼田,,34.760548,134.028184047619,960_04,,0
960_05,,新道沼田,,34.759796,134.027683,960_05,,0
962_04,,新道二井口,,34.7621683333333,134.030527428571,962_04,,0
962_05,,新道二井口,,34.761847,134.030358,962_05,,0
1576_04,,山陽団地中１番,,34.744283,134.005236428572,1576_04,,0
1576_05,,山陽団地中１番,,34.744254,134.005408,1576_05,,0
1578_04,,山陽団地郵便局前,,34.746126,134.005368,1578_04,,0
1578_05,,山陽団地郵便局前,,34.745964,134.005478,1578_05,,0
1580_04,,山陽団地中２番,,34.747626,134.005437,1580_04,,0
1580_05,,山陽団地中２番,,34.747433,134.005533,1580_05,,0
1582_04,,山陽西小学校前,,34.750197,134.005589,1582_04,,0
1582_05,,山陽西小学校前,,34.749867,134.005664,1582_05,,0
1584_04,,山陽団地中３番,,34.751822,134.005837,1584_04,,0
1584_05,,山陽団地中３番,,34.751813,134.005985142857,1584_05,,0
2086_01,,下市,,34.753548,134.017006142858,2086_01,,0
2086_02,,下市,,34.754195,134.016481142857,2086_02,,0
9512_03,,県民局入口（東岡山）,,34.669691,133.926171428572,9512_03,,0
9513_03,,岡電柳川（東岡山）,,34.666874,133.926141714286,9513_03,,0
